reftramo,geom,idcalle,nombre,tipo_vialidad,fuente,localidad,departamento
740278,0105000020D17F000001000000010200000002000000826067B81DBC2141346FE8FAD26B5741064A837B38BC214190F06EFED36B5741,70139,UYMOMVD_SN_1581,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740279,0105000020D17F000001000000010200000002000000380C680096BC2141C66DA525CB6B5741D6ECEDAD5FBC21413D5DEFA4C96B5741,70140,UYMOMVD_SN_1068,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740280,0105000020D17F000001000000010200000003000000D6ECEDAD5FBC21413D5DEFA4C96B5741A1CAE83853BC214154FB9C8ECA6B5741AFC1F2FA3ABC214161F74FB9CE6B5741,70141,UYMOMVD_SN_932,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740281,0105000020D17F000001000000010200000002000000D6ECEDAD5FBC21413D5DEFA4C96B5741270C46BA74BC21414EC45627BE6B5741,70142,UYMOMVD_SN_2663,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740282,0105000020D17F000001000000010200000002000000CFE8F369ADBB214100FDBF2CCF6B5741BDF8314071BB2141FCB7CD69CD6B5741,70143,UYMOMVD_SN_1331,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740287,0105000020D17F000001000000010200000004000000534010863ABB21413D0191EA076C57419212F4ED27BB21418A23AA45086C5741B7B863AC15BB214195D74C23086C57411B66E4DEFDBA21418BCF46A2076C5741,70148,UYMOMVD_SN_1126,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740289,0105000020D17F000001000000010200000005000000ABC1CE5A5EBC214122CD6CC7466C57415A7229FA20BC214103B5DF134F6C5741A7AED5AE13BC21414417ACB04D6C5741D32B273D2DBC21413921ACD9496C574142EA96774FBC2141C79B2B1D456C5741,70150,UYMOMVD_SN_1881,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740296,0105000020D17F0000010000000102000000030000002B1FA08C29BB2141205D8E4E916C57410A83B3B526BB21410D479BB1906C5741FDD98E7C2FBB2141CFA583568D6C5741,70157,UYMOMVD_SN_2430,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740297,0105000020D17F000001000000010200000005000000B6C371FA49BB2141775E99B38B6C57414BD7AC223CBB21411CC6CCFB8E6C57411ADFB90030BB21417DFC083E916C57412B1FA08C29BB2141205D8E4E916C57419652E7E514BB2141A22FB767966C5741,70157,UYMOMVD_SN_2430,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740298,0105000020D17F0000010000000102000000070000004F64A949F3BA2141A53FCB89876C57419F79283CD8BA2141808C02A18F6C574193B4E343D1BA21410520E0FB8F6C5741A4F4C9CFCABA21416BAE92D28F6C5741484E87F0C6BA214107E85C2D8F6C574180A5FBE6B5BA2141BAB983A8856C57415D79FEFFBCBA214131F7CD9C836C5741,70158,UYMOMVD_SN_2016,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740300,0105000020D17F00000100000001020000000300000060E6AC0162BA21414A3C99EA856C5741035548922CBA2141045863CA906C5741F558A00EEAB9214183D1FC4F9D6C5741,70160,UYMOMVD_SN_1477,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740302,0105000020D17F0000010000000102000000020000007CE4953621BA2141B71BFA657F6C574150D29A9B46BA21416BF16297816C5741,70162,UYMOMVD_SN_983,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740303,0105000020D17F0000010000000102000000020000006B11AD8E14BA2141C456CC7E776C5741D07133E0EEB921417C186C4D826C5741,70163,UYMOMVD_SN_3456,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
796047,0105000020D17F00000100000001020000000200000026B571F411C02141436F1492686A57417C7E5EB3EBBF2141B8775ED5866A5741,8337,RAMBLA CONCEPCION DEL URUGUAY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
796048,0105000020D17F0000010000000102000000030000007C7E5EB3EBBF2141B8775ED5866A5741BD6417A1E9BF2141F93B68D9896A5741110A3D6FF2BF2141EB2DFB56A76A5741,8337,RAMBLA CONCEPCION DEL URUGUAY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
796062,0105000020D17F000001000000010200000002000000A54533EBDC752141DFB47DB70270574197103253F77521418FC927BE0C705741,8797,SENDA 4,PASAJE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
796063,0105000020D17F00000100000001020000000500000097103253F77521418FC927BE0C7057413E7D8DB1FC7521419830FAC70E705741F3006ECEF17521416A86485B0F7057416300A5F8F5752141EBCC2F0E11705741CB1039E5037621417F7FD09510705741,8797,SENDA 4,PASAJE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
796064,0105000020D17F000001000000010200000004000000393B79AEBE752141E4F1503E19705741BDA448B7AF752141E521FFD4137057417D6B713DA77521413BF4DC1211705741B38327299A752141CD81744E10705741,8798,SENDA 6,PASAJE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
796065,0105000020D17F000001000000010200000002000000B38327299A752141CD81744E107057417EE271F889752141A42AC88E0A705741,8798,SENDA 6,PASAJE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
796092,0105000020D17F00000100000001020000000900000083BA5F571EBB2141E2EFA69FAE6D57410EDE182FFDBB2141995E133AC46D5741A2AB44E30CBC2141642A27D3C56D5741DDCBC2A912BC2141864D4594C66D5741BFE3456D16BC21418867C55FC76D57418FD6993719BC2141A0364446C86D574173F43B731ABC21411BCBECFAC86D57410872E3D91CBC21419E3025CECA6D57414C8BCC441EBC214124A1BF45CC6D5741,13123,CAMPOAMOR,CALLE,UTE,MONTEVIDEO,MONTEVIDEO
796093,0105000020D17F00000100000001020000000B0000004C8BCC441EBC214124A1BF45CC6D57411285B56A25BC2141C594038CCD6D5741EBDF09632BBC2141AE4F354FCE6D574156B2E64936BC2141E527522BCF6D57413A200DD344BC214107583052D06D5741F086A69E53BC2141689A4A64D16D57419D30119F64BC21418BCA288BD26D57411822FE0673BC214101B58152D36D574150E10F4083BC214190FE2822D46D5741A07C60C594BC214178B95AE5D46D57412A321099AEBC21419BE9380CD66D5741,13123,CAMPOAMOR,CALLE,UTE,MONTEVIDEO,MONTEVIDEO
796094,0105000020D17F000001000000010200000002000000C03B5B1FA5BA21417A7A2C6C176E57415EE24E7644BB21415FF7CCC3266E5741,11260,DOCTOR PANTALEON PEREZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
796095,0105000020D17F0000010000000102000000040000005EE24E7644BB21415FF7CCC3266E5741BB955E3D85BB214172A566AE2C6E5741DEDA10A5B3BB214142C76583316E5741243E7687BFBB2141D2D06390326E5741,11260,DOCTOR PANTALEON PEREZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740308,0105000020D17F000001000000010200000002000000046D049535B9214108010F6EE66C5741603746CAA3B92141EF33FEF2EB6C5741,70168,UYMOMVD_SN_2043,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
801782,0105000020D17F0000010000000102000000040000004488FED1D0DC2141C71F1F31E66D574174920E23FADC2141EE2C9A57126E574118853CC909DD2141B3F0D3F5226E5741EE3A761E18DD2141EDB754A9316E5741,10848,CAMINO GIGANTES,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740310,0105000020D17F000001000000010200000005000000B0848724CFB72141474BDD085F6C57411DAE0F99F6B72141BF0FF5B15E6C574126C7B4CE2CB821410A61F9355D6C5741466AE3F470B8214139ADD2355B6C5741AC210A3188B821412197BF5F596C5741,70170,UYMOMVD_SN_224,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
801783,0105000020D17F00000100000001020000000C000000EE3A761E18DD2141EDB754A9316E57413AF6B10728DD2141B4CC81BE476E57413EBEA39031DD21419ECD4F21516E5741B3BA734B38DD2141EA7EDD05586E5741305AF0B36BDD214104D5C58C8B6E5741DA00B84A8EDD2141ED65DC4AAC6E57412EFF1B46ACDD2141DB12668DCE6E57415E5C67D4B4DD2141F2CBDA7FDA6E5741B0FFA7A0C2DD2141B5C217FDE86E5741852E49A8DDDD21414B3242C7086F574152531FC4DADD2141E6FA19250A6F574106769386D5DD21411B886C260B6F5741,10848,CAMINO GIGANTES,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
801784,0105000020D17F000001000000010200000005000000A6E6F6C935D721411A343F754C6E5741B89362DB2BD721412D52800D436E57417802FD0027D72141759B4CF33D6E57419B30950626D721410DEBBB973A6E5741AD47618925D721417DB51B01346E5741,41831,CALLE 12,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740315,0105000020D17F00000100000001020000000300000025823A2E59B52141E6459AA3626C5741B4A5E57C5EB52141EC1AF8C7706C5741025E58DD5FB52141262C16C0756C5741,70175,UYMOMVD_SN_2405,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
801787,0105000020D17F00000100000001020000000A00000013560058CDDF214131E7AFF82F6E57414A5E6D37D6DF2141A0106A3A386E57416A8222A3E1DF21410EAD89D2426E57412D89B197E2DF214146EE65B5436E57410DF1BC7604E02141051EB1ED646E5741A698A9281DE02141267D6FD47D6E5741B5C3E9659BE02141D40B3F5DFA6E5741CB3285B2ABE0214199839176096F57413A1CFF6DC1E021413E378D1C206F574121EE85B9DFE02141E79A02E83C6F5741,10464,CAMINO SERVANDO GOMEZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740317,0105000020D17F0000010000000102000000080000000F7D268B40B52141308324EC756C5741FDF794B93BB521418D59BA41796C57414259F9ED3CB5214162744F1E7E6C57416ADEBD2439B521417F797AA27E6C57412454CE693CB521413B56F9C3846C5741730C41CA3DB52141D6968B0E886C5741AA7145A034B52141B56525C0886C5741765E57D734B521418EDC48DD8B6C5741,70177,UYMOMVD_SN_2422,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740320,0105000020D17F000001000000010200000003000000844B96F6D7B62141050F9F1D736C5741904E8028D7B621410C4C5E16706C5741B313F885D5B62141DC22B015676C5741,70180,UYMOMVD_SN_2044,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740323,0105000020D17F000001000000010200000006000000C2A0FCFFBCB6214195C97B39676C574156E35E1BBBB62141B06070F1606C5741EA25C136B9B621411090E4435F6C5741B01B6B2EB8B62141BF7003075B6C574106026134BEB62141C0A0567D5A6C5741FCAA5208BEB621414365EFB6576C5741,70183,UYMOMVD_SN_139,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740325,0105000020D17F000001000000010200000003000000FB8821530EB621412D734C31686C5741AD7D678C74B62141B0CEA6BD676C57419D0D31BA8DB621417073179E676C5741,70185,UYMOMVD_SN_1375,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740326,0105000020D17F000001000000010200000004000000F936FFB499B52141B909D7C8896C574137478AC6C2B52141D2D22689896C574190E061DEDAB521415EE705FF826C57415A30FEA2D6B5214124105F20786C5741,70186,UYMOMVD_SN_1420,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740329,0105000020D17F000001000000010200000002000000F374E3EDBCB72141620A6B9DCB6C57411737A59D25B82141357D8326CB6C5741,70189,UYMOMVD_SN_1821,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740330,0105000020D17F000001000000010200000002000000847EB221B9B72141FFB30DF5C26C5741D80638C932B82141F73C4C60C26C5741,70190,UYMOMVD_SN_005,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740332,0105000020D17F000001000000010200000002000000AD7BE5C1B1B721416DDA8567AD6C574159C8714B74B72141A559C175AD6C5741,70192,UYMOMVD_SN_2698,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740333,0105000020D17F000001000000010200000002000000C0B195684BB7214166AF3446D66C57419BF8AFAFA8B72141AD9B5CABD56C5741,70193,UYMOMVD_SN_1875,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740335,0105000020D17F000001000000010200000005000000488C8F96DEB521413AB60BEAC76C574122A4EEC6A8B5214145FA6049C86C5741633CEE02ABB52141C61D95DFCE6C5741B5FB990DA5B5214109C35FFDCE6C5741CB8344CCA5B52141BE6E1FCED06C5741,70195,UYMOMVD_SN_788,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740344,0105000020D17F0000010000000102000000020000006623F6707FB521412BA2D98F986C57414E50026F82B52141CD80271AA36C5741,70204,UYMOMVD_SN_3495,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740346,0105000020D17F000001000000010200000004000000F191BC0378B521412B37DA26A36C5741D40CF7697AB521411BDC2BB1A96C57416764A2B076B5214167747616AA6C57417DEC4C6F77B52141789E80DBAC6C5741,70206,UYMOMVD_SN_3208,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740349,0105000020D17F00000100000001020000000300000029E139EA01AE21417741C1A57D6C5741F8B5FE543EAE2141AC7631D3826C574121712F0C49AE21415B4A59D3836C5741,70209,UYMOMVD_SN_3399,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740350,0105000020D17F000001000000010200000003000000F8FBBD6292AE2141BDF1F9FD416C5741EBBAD53762AE2141D9D1A00E496C574131E3DEAB55AE2141A63BDD6E4B6C5741,70210,UYMOMVD_SN_3337,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740351,0105000020D17F000001000000010200000004000000E551CEABF2AD2141B33CF7D65D6C57417B5B20E602AE21418A4F9F30606C574131745BAE08AE21413DF05FD4636C57418E67AFE154AE21417EBA1EF9696C5741,70211,UYMOMVD_SN_420,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740352,0105000020D17F00000100000001020000000400000077634C54B1AD2141A42361005B6C57414BCDF882D0AD21413AD73CB65D6C57418446E0BCEAAD2141E68708115D6C5741E551CEABF2AD2141B33CF7D65D6C5741,70212,UYMOMVD_SN_3059,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740353,0105000020D17F000001000000010200000004000000A66953E16AA12141A923D2B5C26B5741F0B6E55147A12141F39643E7CB6B574155F290AB2EA1214104E38063CF6B57410DCA2D9A22A121410A1ED974D16B5741,70213,UYMOMVD_SN_1381,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740354,0105000020D17F000001000000010200000002000000445825BC62A12141E5CE9432D66B57415060DDE981A12141E2755563CA6B5741,70214,UYMOMVD_SN_712,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740355,0105000020D17F0000010000000102000000030000002D0EE34B74A52141F0813D7EA86C57416C8B2E4EE0A5214166DCD831B16C5741E87655A704A62141C5378A06B46C5741,70215,UYMOMVD_SN_1302,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
801819,0105000020D17F000001000000010200000006000000216EBE6608DA21411DB6C6E4076D57411F6EBE6608DA214117B6C6E4076D5741ABC587B9BDD92141D1305263076D5741AE9B3A4386D92141D83EEE59076D5741A201146A18D92141EF61B4B4076D5741F78E908CF3D82141F5132ECF076D5741,8071,CAMINO CARRASCO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740357,0105000020D17F000001000000010200000003000000294DA6EB00A02141506E1959956D57412F1A79780CA021410AE04FF0906D5741F6C5CF2516A0214117A341818D6D5741,70217,UYMOMVD_SN_965,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740358,0105000020D17F000001000000010200000003000000294DA6EB00A02141506E1959956D574199A33586DA9F2141104D9D79936D574140A9DA1FBA9F21411DEF916F936D5741,70218,UYMOMVD_SN_2034,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740359,0105000020D17F000001000000010200000002000000D3EE5C3935A021417AE24D7E716D5741B3AE344223A021415C5A5761776D5741,70219,UYMOMVD_SN_2778,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740360,0105000020D17F0000010000000102000000020000007E2F32F338A021411F77C397786D57414960741F20A02141DBE72E9C806D5741,70220,UYMOMVD_SN_3180,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740361,0105000020D17F0000010000000102000000020000007BFF718613A021413C79E5A1766D5741FCA4F827F99F2141335074A47E6D5741,70221,UYMOMVD_SN_1765,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
801820,0105000020D17F000001000000010200000006000000F78E908CF3D82141F5132ECF076D574107A2647197D8214136E7FE3F086D574110791E9537D82141E83EAEB0086D57416587418B03D82141B5CECDFB086D5741E71FBF6FD2D62141F2E9E0540A6D5741620EA07C73D5214157BD2AEE0B6D5741,8071,CAMINO CARRASCO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740363,0105000020D17F000001000000010200000003000000F3F827B552A021418AAB192A836D5741F87337374BA0214153D27F59856D57418D655F8F2DA02141057302678E6D5741,70223,UYMOMVD_SN_3316,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740364,0105000020D17F000001000000010200000002000000A490960285A02141E2787D79756D57412AB5B2C270A02141848E091F7C6D5741,70224,UYMOMVD_SN_2684,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740365,0105000020D17F00000100000001020000000200000051DF063148A02141C61A28A2826D5741FFE96B4960A021410C023B6B7B6D5741,70225,UYMOMVD_SN_3362,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740366,0105000020D17F000001000000010200000002000000BC24947080A02141C11DCDFA7C6D57419E9FBCCB69A0214127036C3B846D5741,70226,UYMOMVD_SN_648,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
801828,0105000020D17F0000010000000102000000060000001D5833DB74D52141558CC8650D6D5741BA651D57D4D62141EBBA00B50B6D5741FBA14B440CD82141BFF9A85B0A6D57416550429E58D82141467F62000A6D5741D302B161B5D8214187C77877096D5741CB39038EF3D8214199001430096D5741,8071,CAMINO CARRASCO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740368,0105000020D17F000001000000010200000003000000FD9920AA47A021416F066A5CA76D57412E7B230B5AA0214169ADA685A56D57410FFF20E56FA02141BC30957F9E6D5741,70228,UYMOMVD_SN_423,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740369,0105000020D17F000001000000010200000002000000DA260A4690A0214143E424B6B36D5741A54C1860BCA021411F121597A76D5741,70229,UYMOMVD_SN_1028,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740370,0105000020D17F0000010000000102000000060000003E342488A3A02141A8F4B733B76D57415120C8E0B9A02141C6388295B46D574151F77B69D4A0214143D218CFAE6D57418D9DE8C6DDA02141EC13104CAB6D574105130EF9D5A02141FF8C2BE8AA6D57413A719847DBA021413DC40D83A96D5741,70230,UYMOMVD_SN_355,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740371,0105000020D17F000001000000010200000002000000A54C1860BCA021411F121597A76D57413A719847DBA021413DC40D83A96D5741,70231,UYMOMVD_SN_942,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740372,0105000020D17F000001000000010200000005000000B9C64ACB10A121417F09AB47DD6D5741C39C12A11EA121418EB52542DA6D5741B772FEA18FA12141E709C8C5C56D574140FDD86F97A12141AE55996FC66D5741A04051C0A0A121414A563EBAC46D5741,70232,UYMOMVD_SN_933,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740373,0105000020D17F000001000000010200000005000000255B6B82D8A12141DDD5AA64C96D57419BD79000CFA12141E16A473CCB6D57418847CCE2C6A121417DA070A6CA6D5741C4545BAE62A12141592568F3DC6D57418AB51A7946A12141077F6B4DE26D5741,70233,UYMOMVD_SN_2412,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740374,0105000020D17F000001000000010200000003000000F0C4F0DD3BA221414E890DB5D16D5741B790CCB104A22141D48CCB2CDF6D57414DB83B3DD6A12141B5225407EA6D5741,70234,UYMOMVD_SN_2608,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740375,0105000020D17F00000100000001020000000300000087286167F0A121412F41F3B3D36D57415B5A701AABA1214158F334F3E46D5741F9A70785ACA121410784FB74E76D5741,70235,UYMOMVD_SN_3233,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740376,0105000020D17F000001000000010200000002000000E0DA63DF6DA2214118A13FE4D56D57419F93AB090DA22141B71441A2ED6D5741,70236,UYMOMVD_SN_853,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740377,0105000020D17F000001000000010200000003000000C4F31EE280A221416B3E7C7BD76D5741C89DBF5346A22141DF2C8F7CE56D5741496FAB0D20A221410DA084E2EE6D5741,70237,UYMOMVD_SN_3357,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
801829,0105000020D17F000001000000010200000006000000CB39038EF3D8214199001430096D57413440BDE562D92141765A00CA086D5741FB6BD8269DD921419FAB07A1086D57417E7892AFC9D92141765A00CA086D574104E36115ECD92141B1D8A517096D5741568D0B6F06DA21418AB3D044096D5741,8071,CAMINO CARRASCO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740379,0105000020D17F0000010000000102000000030000009D2A5E628AA32141119CC208DA6D57415388A7483AA321412FB7DE72D96D5741B31C923F1FA321417EEE1871D96D5741,70239,UYMOMVD_SN_2925,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740380,0105000020D17F0000010000000102000000030000000D05E46A89A3214118CA1451DC6D5741D1F7549FEDA32141B8DAD240DD6D57419A6E49D923A42141ACD79EB9DD6D5741,70240,UYMOMVD_SN_2851,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740381,0105000020D17F000001000000010200000005000000EC361E3A8CA3214156D4E7AED56D5741C453CE89C7A32141E1D9D1FED56D5741AB52DBE5D5A32141B955E2C2D56D5741E954EC4901A42141E1D9D1FED56D57413BAF954F3FA4214101742EB6D66D5741,70241,UYMOMVD_SN_3006,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740382,0105000020D17F0000010000000102000000030000001F167B25ABA32141018C95508F6C5741C85CF648C6A321419FFDD9408A6C5741290F3ADC1CA421415B52C795916C5741,70242,UYMOMVD_SN_312,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740383,0105000020D17F0000010000000102000000020000005E9D3BE588A3214133360D679F6C5741A5D9F832BAA321413EDBD9A3A36C5741,70243,UYMOMVD_SN_1625,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740384,0105000020D17F0000010000000102000000030000003651842069A32141FE79F2EDA06C5741D01B3EBE57A32141DE785142A46C5741031FCF7F51A32141B4374AA8A56C5741,70244,UYMOMVD_SN_872,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740388,0105000020D17F000001000000010200000003000000F1DCB350A3A221414F9677C7736D574168BF3B0B9BA221413B391017786D574147A6508293A22141D2C3D9557A6D5741,70247,UYMOMVD_SN_2367,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740389,0105000020D17F000001000000010200000004000000678712F903A32141AC6E0081C16D5741B8D3CAC755A321417AB17AB8C66D574154AAF59068A32141D47D6D0DC86D57413EE243C07CA32141B29E9AB0C86D5741,70248,UYMOMVD_SN_2356,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740390,0105000020D17F000001000000010200000002000000912B4CE8DAA321418ECA94380B6E5741F11A40B8C9A3214106D060AC0F6E5741,70249,UYMOMVD_SN_1832,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740393,0105000020D17F000001000000010200000002000000F11A40B8C9A3214106D060AC0F6E5741F0124A9BB1A3214174BA59B50F6E5741,70252,UYMOMVD_SN_479,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740394,0105000020D17F00000100000001020000000300000026B42E02B3A3214104AA6E78186E574174A1016EC2A32141C8F78B97196E5741A749CAB10EA421417BCFD23D196E5741,70253,UYMOMVD_SN_3017,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740395,0105000020D17F000001000000010200000003000000D86C8C5E82A42141C5E8912F166E574175CC38CD79A42141C68EBD58196E57414C51CB687FA4214117E55E03296E5741,70254,UYMOMVD_SN_905,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740396,0105000020D17F0000010000000102000000030000004C51CB687FA4214117E55E03296E57419B4219E39AA42141650D185D296E5741C9960772B1A4214192182B32296E5741,70255,UYMOMVD_SN_624,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
740397,0105000020D17F000001000000010200000004000000CABF68E1ABE42141F95B1E6D766F574188F80C78A3E42141F346A5E46C6F5741D5E164D5A6E42141F896045B676F5741350232AFAEE42141EC312C5C636F5741,70256,UYMOMVD_SN_539,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740398,0105000020D17F000001000000010200000002000000DC2016B04EDE2141DD3FE7306E6F5741A8D6577E4EDE21411160F115686F5741,70257,UYMOMVD_SN_688,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
740399,0105000020D17F000001000000010200000007000000E6B5A1CFF2DE21418B76A9609E6F5741065E8AB0E5DE2141719564ACA36F57415F69DE01E4DE214198EADFDCA66F5741128401B3ECDE2141758070F2A96F574101510745F4DE2141B0F3F1D6AB6F574185DFBE1705DF2141786B7C38B06F57415B6451B30ADF214125F36368B56F5741,70258,UYMOMVD_SN_1502,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740400,0105000020D17F0000010000000102000000040000002DB475E5C8DE21416BDEECD69F6F57417AB26338B3DE214138E381CBA46F57410D68A44D98DE21414409F9CDAB6F57419D185814A4DE2141EB7FE283B36F5741,70259,UYMOMVD_SN_2248,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
740402,0105000020D17F000001000000010200000004000000F8BAED4CBADB2141C6EDD587796D5741D539768F75DB21410F3BC4FF7A6D5741FFB85E027CDB21412D167377806D5741C49CB0A2BFDB21411F92097D7F6D5741,70261,UYMOMVD_SN_1958,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740404,0105000020D17F000001000000010200000004000000587ABFBC8ED821416C3BA61C726D5741EF2212E48FD8214134CC9BCF686D57417396E3297FD821415B669D515A6D574136D0EEF778D82141ACAF23874D6D5741,70263,CALLE 9585,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
740405,0105000020D17F0000010000000102000000030000003691BF3C41D62141F87CFF7CDB6D5741E67FCA9A72D62141453F648ED66D57418AA86A6112D721416908CD4FC66D5741,70264,UYMOMVD_SN_1755,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
740408,0105000020D17F000001000000010200000007000000DEBF29DA4BD92141B160EC9C896E57419F8BB38B09D92141A26205518B6E5741BDB41C38D1D8214112BA63DE8B6E574157C66E458BD8214169C2DA308C6E5741F033E5864ED8214174DD9BD28B6E5741A8F29EAD10D821413B2668658A6E574199134022E3D72141C7D9DF98886E5741,70267,CALLE 11,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
